id,application_id,config_id,window_timestamp,score,severity,root_cause,evidence,created_at
07a3672f-df7e-4b8e-8450-5b8c1c80f25a,1,1,2026-04-23 14:30:20.458512+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0114350824,""latency_std"":0.000050366000000000907,""disk_io_rate"":0.003066666666624466,""memory_usage"":77094912,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.003911064102547646,""failure_streak"":0,""net_throughput"":154.73832957193838,""memory_pressure"":0.12661656353287432,""memory_growth_rate"":10559441.89788661,""cpu_container_vs_node_ratio"":0.05238032280200909}",2026-04-23 14:30:23.753082+00
07d044bd-78cf-42e8-a4cb-66a7513a5795,1,1,2026-04-24 11:02:17.599846+00,0.510630336581603,WARNING,,"{""strategy"":""ML_CONFIRMED"",""raw_values"":{""error_rate"":0,""latency_p95"":0.01154521145,""latency_std"":0.00013956549999999965,""disk_io_rate"":0.006766666666650659,""memory_usage"":77559808,""restart_flag"":0,""cpu_usage_rate"":0,""failure_streak"":0,""net_throughput"":229.39068100358423,""memory_pressure"":0,""memory_growth_rate"":-48209603.97341964,""cpu_container_vs_node_ratio"":0},""ml_confidence"":0.5106,""root_cause_analysis"":{""impact_1"":""memory_growth_rate"",""impact_2"":""memory_pressure"",""impact_3"":""cpu_usage_rate"",""impact_1_score"":6.23,""impact_2_score"":3.16,""impact_3_score"":2.87}}",2026-04-24 05:32:19.280782+00
07ecf186-accf-4fbd-9e64-3f481511f88a,1,1,2026-04-25 07:49:46.47423+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0118141276,""latency_std"":0.0004601740000000007,""disk_io_rate"":0.002933333333324602,""memory_usage"":77250560,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0059768329055847925,""failure_streak"":0,""net_throughput"":244.15620448082126,""memory_pressure"":0.12626266002607214,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06380960397416834}",2026-04-25 07:49:47.908042+00
07f1d504-42dc-4333-a93a-7d6b0e8e1095,1,1,2026-04-23 12:08:52.387397+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011298727699999999,""latency_std"":0.00008664966666666674,""disk_io_rate"":0.002899999999984478,""memory_usage"":77169322.66666667,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006117167016937594,""failure_streak"":0,""net_throughput"":150.86259173781914,""memory_pressure"":0.1268635118490749,""memory_growth_rate"":27551.586945002895,""cpu_container_vs_node_ratio"":0.05699223928831343}",2026-04-23 12:08:58.503235+00
08071d80-df38-4668-9e31-ca98fd8b4e88,1,1,2026-04-18 14:42:50.66616+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.008003667033333333,""latency_std"":0.0001805148333333333,""disk_io_rate"":0.0010666666666818653,""memory_usage"":25438890.666666668,""restart_flag"":0.6666666666666666,""cpu_usage_rate"":0.002066058235560267,""failure_streak"":8.333333333333334,""net_throughput"":80.51419291383608,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.0010376987622110186}",2026-04-18 14:42:52.36496+00
0833b644-dbe0-4e19-947a-af1d41f4c579,1,1,2026-04-20 18:00:11.989635+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011441653,""latency_std"":0.00017106000000000066,""disk_io_rate"":0.005633333333328968,""memory_usage"":77762560,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005923460786283869,""failure_streak"":0,""net_throughput"":237.37271562478924,""memory_pressure"":0.12823266400556535,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.0699621352710797}",2026-04-20 18:00:14.101887+00
08543da4-bcbe-45a4-82c4-6f4d72c7a22a,1,1,2026-04-25 13:25:53.216029+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011495610233333333,""latency_std"":0.00016384766666666727,""disk_io_rate"":0.002899999999984478,""memory_usage"":76830492.44444445,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0061119975905617055,""failure_streak"":0,""net_throughput"":157.94092425623688,""memory_pressure"":0.08633563882867072,""memory_growth_rate"":-2075228.2834931102,""cpu_container_vs_node_ratio"":0.03482797821755466}",2026-04-25 13:25:57.017542+00
0864da26-bc2c-47c1-b568-fabe6aa7fd31,1,1,2026-04-23 12:26:32.468143+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01120129255,""latency_std"":0.00003649449999999993,""disk_io_rate"":0.0019555555555497346,""memory_usage"":77420544,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005563849394394517,""failure_streak"":0,""net_throughput"":231.70089520800423,""memory_pressure"":0.0422626904806803,""memory_growth_rate"":100927794.77219707,""cpu_container_vs_node_ratio"":0.04523454792175546}",2026-04-23 12:26:36.098669+00
08737e3e-d4cc-4e15-b3db-776366209767,1,1,2026-04-23 18:53:01.701965+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.007527603616666667,""latency_std"":0.000028542166666666757,""disk_io_rate"":0.0030555555555515134,""memory_usage"":51641685.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006256983636531171,""failure_streak"":0,""net_throughput"":76.9525058752801,""memory_pressure"":0.08363743709139335,""memory_growth_rate"":-9060553.725108804,""cpu_container_vs_node_ratio"":0.0702003231571305}",2026-04-23 18:53:12.581888+00
089f0d16-42cb-47bd-b061-65973d1d12c1,1,1,2026-04-24 18:55:55.523278+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011032298316666668,""latency_std"":0.00015541016666666694,""disk_io_rate"":0.005999999999949069,""memory_usage"":51496960,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00677194631096321,""failure_streak"":0,""net_throughput"":156.73178605220684,""memory_pressure"":0.12691813355685946,""memory_growth_rate"":33276.62107116377,""cpu_container_vs_node_ratio"":0.06309266749360033}",2026-04-24 18:55:58.545008+00
089fc3ee-92dc-4162-9cb5-c16d8243ee89,1,1,2026-04-18 16:10:35.115704+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01134350385,""latency_std"":0.00004441150000000045,""disk_io_rate"":0.0031328111981656533,""memory_usage"":76120064,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00572705928390377,""failure_streak"":0,""net_throughput"":229.57020804800106,""memory_pressure"":0.12291812502476457,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.058250987733385384}",2026-04-18 16:10:37.018832+00
08b95b54-d97e-48e8-aea7-096a1eee72bb,1,1,2026-04-23 12:11:26.298697+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0116055845,""latency_std"":0.00019753500000000042,""disk_io_rate"":0.006099999999969441,""memory_usage"":51463509.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005535026241184279,""failure_streak"":0,""net_throughput"":229.48788995012552,""memory_pressure"":0.12922896030297437,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.04690700204396593}",2026-04-23 12:11:29.853898+00
08bae4a6-c456-4723-958e-01704e18f1fe,1,1,2026-04-20 17:51:58.215223+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0112938212,""latency_std"":0.00010667800000000024,""disk_io_rate"":0.00583333333330908,""memory_usage"":77776896,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005900947234787082,""failure_streak"":0,""net_throughput"":231.3075746232219,""memory_pressure"":0.12746221641365907,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06942290864446074}",2026-04-20 17:51:59.710457+00
08c9b0ad-1788-4792-8795-22ecde53259b,1,1,2026-04-24 17:55:11.000946+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011782567550000001,""latency_std"":0.00034114966666666725,""disk_io_rate"":0.0019555555555497346,""memory_usage"":77293568,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0038807999367532786,""failure_streak"":0,""net_throughput"":238.4904637690979,""memory_pressure"":0.08528267410172802,""memory_growth_rate"":-76399072.48687293,""cpu_container_vs_node_ratio"":0.04975384534300458}",2026-04-24 17:55:14.088672+00
08d9ded5-fe63-4a71-bc97-f2109737d00a,1,1,2026-04-24 17:14:42.148638+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01191554325,""latency_std"":0.0005887674999999998,""disk_io_rate"":0.0057333333333493405,""memory_usage"":51434837.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005721668177692698,""failure_streak"":0,""net_throughput"":157.59488712042355,""memory_pressure"":0.12583336125163322,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06196752539016894}",2026-04-24 17:14:44.020896+00
08e0bb44-c428-4c24-a68c-763a72d31ba6,1,1,2026-04-18 16:00:32.228776+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0117776554,""latency_std"":0.00039785600000000025,""disk_io_rate"":0.0029555555555715626,""memory_usage"":76048384,""restart_flag"":0.6666666666666666,""cpu_usage_rate"":0.0056753831061201795,""failure_streak"":0,""net_throughput"":238.15161868678325,""memory_pressure"":0.12521252263585472,""memory_growth_rate"":22183116.4713802,""cpu_container_vs_node_ratio"":0.06980330712516429}",2026-04-18 16:00:34.114678+00
08e74f23-a120-4e9e-b502-da5f4ce18abd,1,1,2026-04-20 17:58:41.216827+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.017933845150000002,""latency_std"":0.0018745523333333336,""disk_io_rate"":0.0057333333333493405,""memory_usage"":78120960,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.004230284772490292,""failure_streak"":0,""net_throughput"":153.68326838905443,""memory_pressure"":0.1268097190705575,""memory_growth_rate"":32227733.50041023,""cpu_container_vs_node_ratio"":0.04484400818904777}",2026-04-20 17:58:43.557313+00
08febd00-a982-4c00-94d8-12f790f2202e,1,1,2026-04-23 13:49:35.528927+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011286272566666667,""latency_std"":0.000027240000000000136,""disk_io_rate"":0.003944444444459805,""memory_usage"":77182976,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0018846697549098318,""failure_streak"":0,""net_throughput"":150.40297925729325,""memory_pressure"":0.126764442371992,""memory_growth_rate"":876.2167447985308,""cpu_container_vs_node_ratio"":0.024162432755158253}",2026-04-23 13:50:11.166252+00
090a51b7-e59e-4351-ae81-3b79ea18154b,1,1,2026-04-24 11:48:50.004122+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011264778550000002,""latency_std"":0.00023515449999999974,""disk_io_rate"":0.0030666666666648882,""memory_usage"":77441024,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006031252102542003,""failure_streak"":0,""net_throughput"":236.82971136378927,""memory_pressure"":0.08413328255064088,""memory_growth_rate"":43636638.86659726,""cpu_container_vs_node_ratio"":0.059704356739629635}",2026-04-24 11:48:50.788525+00
09145681-225d-4f7e-b012-49dba716a601,1,1,2026-04-20 18:04:51.644426+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011864818550000001,""latency_std"":0.0001336830000000002,""disk_io_rate"":0.003100000000025223,""memory_usage"":77647872,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006614073314578458,""failure_streak"":0,""net_throughput"":225.5831837990259,""memory_pressure"":0.12876576227126418,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.074315430500677}",2026-04-20 18:04:53.152956+00
092ba185-131c-499b-b7ce-8feef6b9e7d6,1,1,2026-04-25 08:00:25.997807+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.012344775983333332,""latency_std"":0.0008219768333333323,""disk_io_rate"":0.002966666666664726,""memory_usage"":76922197.33333333,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0055517737404969895,""failure_streak"":0,""net_throughput"":238.10385988702333,""memory_pressure"":0.12766597458757967,""memory_growth_rate"":20283771.725610204,""cpu_container_vs_node_ratio"":0.0781939963450887}",2026-04-25 08:00:26.943106+00
093ac3f0-8046-4eb1-85e9-332d29e5cd5a,1,1,2026-04-18 16:08:43.296324+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011303547499999999,""latency_std"":0.000028854999999999506,""disk_io_rate"":0.003199999999984963,""memory_usage"":50771285.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006289054126504556,""failure_streak"":0,""net_throughput"":157.19899964272955,""memory_pressure"":0.12575060622640108,""memory_growth_rate"":17500049.49548707,""cpu_container_vs_node_ratio"":0.07146652416466637}",2026-04-18 16:08:46.048335+00
095be2b0-d03e-4b63-aab8-2efdebbcda78,1,1,2026-04-18 14:53:24.81356+00,0.62,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":false,""latency_p95"":0,""latency_std"":0,""disk_io_rate"":0,""memory_usage"":25333760,""restart_flag"":0,""cpu_usage_rate"":0,""failure_streak"":22,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":-148204497.5006949,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:53:25.080711+00
095c65ea-0918-4eb3-b5e9-c02bca392381,1,1,2026-04-24 17:05:01.854659+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.007523878833333333,""latency_std"":0.00001265750000000029,""disk_io_rate"":0.0028444444444378153,""memory_usage"":51183616,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.003966483121848999,""failure_streak"":0,""net_throughput"":240.7743082868771,""memory_pressure"":0.12788703934548004,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.04175245391427044}",2026-04-24 17:05:03.866892+00
096cff94-fbb4-4298-b859-a3e88dcd10e4,1,1,2026-04-23 14:25:05.829358+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01217409695,""latency_std"":0.0006228304999999997,""disk_io_rate"":0.00606666666668995,""memory_usage"":77325880.8888889,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00586997960286728,""failure_streak"":0,""net_throughput"":240.57689039421996,""memory_pressure"":0.12525962613836075,""memory_growth_rate"":-228084.52105173317,""cpu_container_vs_node_ratio"":0.07896833546442861}",2026-04-23 14:25:10.040785+00
09764696-a5d8-4e7b-bc75-8a782f4545d9,1,1,2026-04-24 11:41:51.146243+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011068394449999998,""latency_std"":0.00006606549999999987,""disk_io_rate"":0.003033333333284342,""memory_usage"":77088768,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005779430772316358,""failure_streak"":0,""net_throughput"":232.51995832631187,""memory_pressure"":0.12465331244947009,""memory_growth_rate"":-29367.53133832706,""cpu_container_vs_node_ratio"":0.04634069721598225}",2026-04-24 11:41:53.935169+00
09872965-753d-40b5-92c7-3b5789dc9bdf,1,1,2026-04-23 19:00:34.390811+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.012378150550000001,""latency_std"":0.0005791644999999998,""disk_io_rate"":0.008044444444426013,""memory_usage"":51774805.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005899686345334819,""failure_streak"":0,""net_throughput"":234.35941855044422,""memory_pressure"":0,""memory_growth_rate"":-6559969.049878764,""cpu_container_vs_node_ratio"":0.05711830127399985}",2026-04-23 19:00:38.490277+00
09bda15e-f79c-4b46-bac6-99ce90dccc50,1,1,2026-04-18 14:55:58.499691+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0,""latency_std"":0,""disk_io_rate"":0.0021333333333435197,""memory_usage"":0,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0038632607720109073,""failure_streak"":4,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:56:00.560628+00
09cd1fba-47ea-4281-ad7e-90705b220aea,1,1,2026-04-18 16:08:00.658051+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01169930535,""latency_std"":0.0003556764999999994,""disk_io_rate"":0.005666666666669092,""memory_usage"":76165120,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005971843715281479,""failure_streak"":0,""net_throughput"":247.01056729699667,""memory_pressure"":0.12705981729871865,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06811989028843647}",2026-04-18 16:08:02.017759+00
09e44062-8aef-481f-938d-546b84dc32d3,1,1,2026-04-24 19:07:51.047271+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01222098985,""latency_std"":0.00039957149999999934,""disk_io_rate"":0.006033333333289192,""memory_usage"":77293340.44444445,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006153082575539765,""failure_streak"":0,""net_throughput"":273.54384728964544,""memory_pressure"":0.08539298856200266,""memory_growth_rate"":-22866852.65137742,""cpu_container_vs_node_ratio"":0.0645428242190214}",2026-04-24 19:07:52.718805+00
09e46e6b-7d48-4818-acaf-f9fbcb5f2521,1,1,2026-04-18 14:49:38.541318+00,0.62,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":false,""latency_p95"":0,""latency_std"":0,""disk_io_rate"":0,""memory_usage"":25394517.333333332,""restart_flag"":0,""cpu_usage_rate"":0,""failure_streak"":7,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":-78274616.30718984,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:49:40.594084+00
